2022-07-12 00:00:00,2,56.521,21.096,16.617,18.808,0.999,-0.994,-0.994,0.994,56.557,21.214,16.717,18.916,11019.77,11078.42,10972.11,11008.79,6362.42,6384.7,6380.29,6322.27,3.09,3.42,2.76,3.09,50.04,48723.796,0.0
2022-07-12 00:00:00,3,669.678,235.901,223.407,210.371,0.996,0.995,0.999,0.992,672.379,237.176,223.579,212.078,11007.48,11083.44,10950.56,10988.44,6355.54,6439.65,6309.71,6317.28,35.39,36.96,35.46,33.76,50.03,915136.576,0.0
2022-07-12 00:00:00,4,308.178,106.04,106.639,95.499,0.989,0.981,0.996,0.986,311.742,108.083,107.119,96.823,11013.0,11055.01,10966.85,11017.13,6358.68,6444.21,6308.7,6323.12,16.38,16.82,17.03,15.27,49.94,549411.968,0.0
2022-07-12 00:00:00,5,257.915,90.942,86.219,80.754,0.995,0.993,0.999,0.991,259.241,91.604,86.331,81.474,11022.05,11087.79,10960.62,11017.74,6364.0,6457.5,6311.07,6323.42,13.76,14.29,13.93,13.07,50.08,354956.192,0.0
2022-07-12 00:01:00,2,61.537,23.019,17.296,21.222,-0.998,-0.987,-0.994,0.995,61.632,23.314,17.402,21.335,11006.76,11061.95,10958.8,10999.52,6354.9,6377.06,6370.99,6316.66,3.37,3.74,2.89,3.48,50.06,48724.808,0.0
2022-07-12 00:01:00,3,670.245,238.21,220.751,211.284,0.996,0.996,0.999,0.991,672.659,239.224,220.869,213.095,10994.23,11065.13,10939.27,10978.31,6347.9,6431.16,6300.07,6312.49,35.56,37.35,35.37,33.95,50.03,915147.648,0.0
2022-07-12 00:01:00,4,322.761,113.028,111.258,98.475,0.989,0.983,0.997,0.985,326.234,115.017,111.606,99.996,11002.37,11039.89,10955.85,11011.38,6352.51,6437.69,6300.6,6319.25,17.2,17.9,17.76,15.92,49.93,549417.152,0.0
2022-07-12 00:01:00,5,258.703,90.532,87.617,80.554,0.996,0.993,0.999,0.994,259.762,91.2,87.685,81.05,11009.57,11071.68,10948.35,11008.69,6356.79,6450.07,6302.08,6318.22,13.8,14.29,14.14,12.98,50.07,354960.512,0.0
2022-07-12 00:02:00,2,62.55,23.518,18.433,20.599,-0.999,-0.995,-0.99,0.995,62.62,23.646,18.611,20.705,11010.13,11065.81,10962.07,11002.5,6356.89,6378.93,6372.97,6318.76,3.42,3.81,3.08,3.36,50.1,48725.84,0.0
2022-07-12 00:02:00,3,656.792,234.877,216.181,205.734,0.996,0.995,0.999,0.99,659.354,236.02,216.245,207.85,11000.14,11072.8,10943.55,10984.08,6351.32,6435.73,6304.04,6314.17,34.79,36.9,34.44,33.01,50.07,915158.976,0.0
2022-07-12 00:02:00,4,298.319,104.209,101.522,92.588,0.988,0.983,0.995,0.983,301.967,106.05,101.989,94.205,11006.15,11045.69,10960.8,11011.95,6354.71,6439.3,6304.7,6320.13,15.9,16.53,16.22,14.93,49.98,549422.208,0.0
2022-07-12 00:02:00,5,259.073,91.169,86.513,81.391,0.995,0.994,0.999,0.991,260.372,91.744,86.626,82.17,11013.54,11077.84,10953.22,11009.57,6359.08,6451.74,6305.82,6319.67,13.82,14.37,13.95,13.15,50.11,354964.928,0.0
2022-07-12 00:03:00,2,61.043,23.013,17.517,20.513,0.999,-0.995,-0.996,0.99,61.049,23.123,17.59,20.725,11008.09,11067.41,10957.98,10998.88,6355.69,6378.89,6372.94,6315.25,3.32,3.71,2.9,3.36,50.11,48726.856,0.0
